id,override,price,link,availability
p7742-v9497-s,DE,160 EUR,https://www.morjas.com/product/women-the-belt-black-nappa-40-mm,in stock
p7741-v9496-s,DE,160 EUR,https://www.morjas.com/product/women-the-belt-brown-nappa-40-mm,in stock
p7743-v9498-s,DE,160 EUR,https://www.morjas.com/product/women-the-belt-black-suede-50-mm,in stock
p7744-v9499-s,DE,160 EUR,https://www.morjas.com/product/women-the-belt-brown-suede-50-mm,in stock
p7821-v9605-s,DE,350 EUR,https://www.morjas.com/product/women-the-ballet-flat-leather-sole-brown-nappa,in stock
p3670-v5425-s,DE,440 EUR,https://www.morjas.com/product/women-the-slingback-dove-blue-suede,in stock
p7753-v9511-s,DE,550 EUR,https://www.morjas.com/product/women-the-chalet-boot-brown-pony-hair,in stock
p3953-v9504-s,DE,520 EUR,https://www.morjas.com/product/women-the-chalet-boot-brown-calf,in stock
p3952-v9503-s,DE,520 EUR,https://www.morjas.com/product/women-the-chalet-boot-black-calf,out of stock
p7825-v9609-s,AT,370 EUR,https://www.morjas.com/product/the-ivy-loafer-rubber-sole-black-suede,in stock
p764-v2281-s,AT,400 EUR,https://www.morjas.com/product/the-penny-loafer-brown-suede-unlined,in stock
p1627-v3144-s,AT,400 EUR,https://www.morjas.com/product/the-penny-loafer-medium-brown-suede-unlined,in stock
p3118-v4799-s,AT,400 EUR,https://www.morjas.com/product/the-penny-loafer-sand-suede-unlined,in stock
p5-v1519-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-black-calf,in stock
p38-v1522-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-brown-suede,in stock
p7-v1521-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-brown-calf,in stock
p2446-v4058-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-leather-sole-black-grain,in stock
p6-v1520-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-burgundy-calf,in stock
p39-v1523-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-medium-brown-suede,in stock
p2447-v4059-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-leather-sole-brown-grain,in stock
p3120-v4801-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-black-suede-leather-sole,in stock
p1637-v3154-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-black-grain-black-suede,in stock
p3152-v4834-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-black-grain-navy-suede,in stock
p786-v2303-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-rubber-sole-black-calf,in stock
p785-v2302-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-rubber-sole-brown-suede,in stock
p2-v1524-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-black-grain,in stock
p1629-v3146-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-rubber-sole-brown-calf,in stock
p1630-v3147-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-rubber-sole-medium-brown-suede,in stock
p4-v1526-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-brown-grain,in stock
p1628-v3145-s,AT,350 EUR,https://www.morjas.com/product/the-penny-loafer-rubber-sole-burgundy-calf,in stock
p3122-v4803-s,AT,370 EUR,https://www.morjas.com/product/the-ivy-loafer-black-calf,in stock
p3124-v4805-s,AT,370 EUR,https://www.morjas.com/product/the-ivy-loafer-brown-suede,in stock
p7336-v9091-s,AT,370 EUR,https://www.morjas.com/product/the-ivy-loafer-black-grain,in stock
p3123-v4804-s,AT,370 EUR,https://www.morjas.com/product/the-ivy-loafer-burgundy-calf,in stock
p7803-v9585-s,AT,370 EUR,https://www.morjas.com/product/the-ivy-loafer-brown-grain,in stock
p7335-v9090-s,AT,370 EUR,https://www.morjas.com/product/the-ivy-loafer-black-suede,in stock
p3420-v5102-s,AT,370 EUR,https://www.morjas.com/product/the-ivy-loafer-black-calf-rubber-sole,in stock
p3422-v5104-s,AT,370 EUR,https://www.morjas.com/product/the-ivy-loafer-brown-suede-rubber-sole,in stock
p7805-v9587-s,AT,370 EUR,https://www.morjas.com/product/the-ivy-loafer-rubber-sole-black-grain,in stock
p3421-v5103-s,AT,370 EUR,https://www.morjas.com/product/the-ivy-loafer-burgundy-calf-rubber-sole,in stock
p7777-v9559-s,AT,370 EUR,https://www.morjas.com/product/the-ivy-loafer-rubber-sole-brown-grain,in stock
p35-v1527-s,AT,350 EUR,https://www.morjas.com/product/the-tassel-loafer-black-calf,in stock
p9-v1530-s,AT,350 EUR,https://www.morjas.com/product/the-tassel-loafer-brown-suede,in stock
p37-v1529-s,AT,350 EUR,https://www.morjas.com/product/the-tassel-loafer-brown-calf,in stock
p10-v1531-s,AT,350 EUR,https://www.morjas.com/product/the-tassel-loafer-medium-brown-suede,in stock
p36-v1528-s,AT,350 EUR,https://www.morjas.com/product/the-tassel-loafer-burgundy-calf,in stock
p788-v2305-s,AT,350 EUR,https://www.morjas.com/product/the-tassel-loafer-rubber-sole-black-calf,in stock
p787-v2304-s,AT,350 EUR,https://www.morjas.com/product/the-tassel-loafer-rubber-sole-brown-suede,in stock
p1624-v3141-s,AT,350 EUR,https://www.morjas.com/product/the-tassel-loafer-rubber-sole-brown-calf,in stock
p1625-v3142-s,AT,350 EUR,https://www.morjas.com/product/the-tassel-loafer-rubber-sole-medium-brown-suede,in stock
p1623-v3140-s,AT,350 EUR,https://www.morjas.com/product/the-tassel-loafer-rubber-sole-burgundy-calf,in stock
p3691-v5446-s,AT,340 EUR,https://www.morjas.com/product/the-belgian-unlined-beige-suede,in stock
p3690-v5445-s,AT,340 EUR,https://www.morjas.com/product/the-belgian-unlined-taupe-nubuck,in stock
p125-v1642-s,AT,320 EUR,https://www.morjas.com/product/the-belgian-black-suede,in stock
p1643-v3160-s,AT,320 EUR,https://www.morjas.com/product/the-belgian-black-deerskin,in stock
p1644-v3161-s,AT,320 EUR,https://www.morjas.com/product/the-belgian-brown-deerskin,in stock
p7766-v9534-s,AT,320 EUR,https://www.morjas.com/product/the-belgian-black-patent,in stock
p3428-v5110-s,AT,320 EUR,https://www.morjas.com/product/the-belgian-black-deerskin-rubber-sole,in stock
p3427-v5109-s,AT,320 EUR,https://www.morjas.com/product/the-belgian-brown-deerskin-rubber-sole,in stock
p3555-v5310-s,AT,320 EUR,https://www.morjas.com/product/the-belgian-black-suede-rubber-sole,in stock
p1638-v3155-s,AT,360 EUR,https://www.morjas.com/product/the-horsebit-loafer-black-calf,in stock
p1639-v3156-s,AT,360 EUR,https://www.morjas.com/product/the-horsebit-loafer-brown-suede,in stock
p7769-v9537-s,AT,360 EUR,https://www.morjas.com/product/the-horsebit-loafer-black-grain,in stock
p7770-v9538-s,AT,360 EUR,https://www.morjas.com/product/the-horsebit-loafer-brown-grain,in stock
p7773-v9541-s,AT,350 EUR,https://www.morjas.com/product/the-venetian-black-grain,in stock
p7774-v9542-s,AT,350 EUR,https://www.morjas.com/product/the-venetian-brown-grain,in stock
p7775-v9543-s,AT,350 EUR,https://www.morjas.com/product/the-venetian-brown-suede,in stock
p7776-v9544-s,AT,350 EUR,https://www.morjas.com/product/the-venetian-sand-suede,in stock
p7333-v9088-s,AT,370 EUR,https://www.morjas.com/product/the-full-strap-loafer-black-calf,in stock
p123-v1640-s,AT,320 EUR,https://www.morjas.com/product/the-opera-pump-black-patent,in stock
p3130-v4811-s,AT,150 EUR,https://www.morjas.com/product/the-espadrille-beige-suede,out of stock
p2453-v4065-s,AT,150 EUR,https://www.morjas.com/product/the-espadrille-all-black-suede,out of stock
p1648-v3165-s,AT,150 EUR,https://www.morjas.com/product/the-espadrille-taupe-suede,in stock
p783-v2300-s,AT,150 EUR,https://www.morjas.com/product/the-espadrille-navy-suede-1,in stock
p782-v2299-s,AT,150 EUR,https://www.morjas.com/product/the-espadrille-light-grey-suede,in stock
p1649-v3166-s,AT,140 EUR,https://www.morjas.com/product/the-espadrille-ivory-canvas,in stock
p7768-v9536-s,AT,150 EUR,https://www.morjas.com/product/the-espadrille-all-brown-suede,out of stock
p779-v2296-s,AT,150 EUR,https://www.morjas.com/product/the-espadrille-brown-suede,in stock
p3689-v5444-s,AT,300 EUR,https://www.morjas.com/product/the-boat-shoe-brown-grain,in stock
p3142-v4823-s,AT,300 EUR,https://www.morjas.com/product/the-boat-shoe-brown-suede,in stock
p3162-v4844-s,AT,300 EUR,https://www.morjas.com/product/the-boat-shoe-black-grain,in stock
p7782-v9564-s,AT,300 EUR,https://www.morjas.com/product/the-boat-shoe-sand-suede,in stock
p7783-v9565-s,AT,300 EUR,https://www.morjas.com/product/the-boat-shoe-brown-suede-and-brown-calf,in stock
p3141-v4822-s,AT,300 EUR,https://www.morjas.com/product/the-boat-shoe-black-suede-black,in stock
p7779-v9561-s,AT,180 EUR,https://www.morjas.com/product/the-deck-shoe-cream-canvas,in stock
p3685-v5440-s,AT,180 EUR,https://www.morjas.com/product/the-deck-shoe-navy-canvas,in stock
p7778-v9560-s,AT,180 EUR,https://www.morjas.com/product/the-deck-shoe-lavender-canvas,in stock
p7772-v9540-s,AT,200 EUR,https://www.morjas.com/product/the-plimsoll-cream-canvas,in stock
p3681-v5436-s,AT,200 EUR,https://www.morjas.com/product/the-plimsoll-taupe-nubuck,in stock
p7771-v9539-s,AT,200 EUR,https://www.morjas.com/product/the-plimsoll-olive-drab-canvas,in stock
p3682-v5437-s,AT,200 EUR,https://www.morjas.com/product/the-plimsoll-black-suede,in stock
p772-v2289-s,AT,240 EUR,https://www.morjas.com/product/the-sneaker-02-white-leather,in stock
p3678-v5433-s,AT,250 EUR,https://www.morjas.com/product/the-court-sneaker-off-white,in stock
p1659-v3176-s,AT,240 EUR,https://www.morjas.com/product/the-sneaker-02-all-dark-brown-suede,in stock
p2456-v4068-s,AT,240 EUR,https://www.morjas.com/product/the-sneaker-02-nougat-suede,in stock
p766-v2283-s,AT,240 EUR,https://www.morjas.com/product/the-sneaker-02-navy-suede,in stock
p3692-v5447-s,AT,240 EUR,https://www.morjas.com/product/the-sneaker-02-beige-suede,in stock
p7767-v9535-s,AT,250 EUR,https://www.morjas.com/product/the-court-sneaker-nougat-suede,in stock
p1660-v3177-s,AT,240 EUR,https://www.morjas.com/product/the-sneaker-02-all-black-suede,in stock
p3679-v5434-s,AT,250 EUR,https://www.morjas.com/product/the-court-sneaker-brown,in stock
p3680-v5435-s,AT,250 EUR,https://www.morjas.com/product/the-court-sneaker-black,in stock
p3675-v5430-s,AT,300 EUR,https://www.morjas.com/product/the-trainer-white,in stock
p3677-v5432-s,AT,300 EUR,https://www.morjas.com/product/the-trainer-navy-black,in stock
p3676-v5431-s,AT,300 EUR,https://www.morjas.com/product/the-trainer-taupe,in stock
p7802-v9584-s,AT,220 EUR,https://www.morjas.com/product/the-costa-sandal-black-grain,in stock
p7756-v9514-s,AT,380 EUR,https://www.morjas.com/product/the-camp-moc-mull-nubuck,in stock
p7755-v9513-s,AT,420 EUR,https://www.morjas.com/product/the-camp-moc-black-deerskin,out of stock
p11-v1533-s,AT,350 EUR,https://www.morjas.com/product/the-oxford-black-calf,in stock
p16-v1538-s,AT,350 EUR,https://www.morjas.com/product/the-oxford-black-patent,in stock
p13-v1535-s,AT,350 EUR,https://www.morjas.com/product/the-oxford-brown-calf,in stock
p12-v1534-s,AT,350 EUR,https://www.morjas.com/product/the-oxford-burgundy-calf,in stock
p14-v1536-s,AT,350 EUR,https://www.morjas.com/product/the-oxford-brown-suede,in stock
p789-v2306-s,AT,350 EUR,https://www.morjas.com/product/the-oxford-rubber-sole-black-calf,in stock
p1632-v3149-s,AT,350 EUR,https://www.morjas.com/product/the-oxford-rubber-sole-brown-calf,in stock
p1631-v3148-s,AT,350 EUR,https://www.morjas.com/product/the-oxford-rubber-sole-burgundy-calf,in stock
p1633-v3150-s,AT,350 EUR,https://www.morjas.com/product/the-oxford-rubber-sole-brown-suede,in stock
p803-v2320-s,AT,350 EUR,https://www.morjas.com/product/the-adelaide-black-calf,in stock
p2443-v4055-s,AT,350 EUR,https://www.morjas.com/product/the-adelaide-brown-calf,in stock
p1635-v3152-s,AT,350 EUR,https://www.morjas.com/product/the-adelaide-brown-suede,in stock
p3424-v5106-s,AT,370 EUR,https://www.morjas.com/product/the-split-toe-derby-brown-grain,in stock
p3425-v5107-s,AT,370 EUR,https://www.morjas.com/product/the-split-toe-derby-black-calf,in stock
p3660-v5415-s,AT,370 EUR,https://www.morjas.com/product/the-split-toe-derby-black-grain,in stock
p3423-v5105-s,AT,370 EUR,https://www.morjas.com/product/the-split-toe-derby-brown-suede,in stock
p7786-v9568-s,AT,370 EUR,https://www.morjas.com/product/the-split-toe-derby-polo-suede,in stock
p31-v1541-s,AT,370 EUR,https://www.morjas.com/product/the-derby-brown-calf,in stock
p29-v1539-s,AT,370 EUR,https://www.morjas.com/product/the-derby-black-calf,in stock
p32-v1542-s,AT,370 EUR,https://www.morjas.com/product/the-derby-brown-suede,in stock
p33-v1543-s,AT,370 EUR,https://www.morjas.com/product/the-derby-medium-brown-suede,in stock
p28-v1546-s,AT,370 EUR,https://www.morjas.com/product/the-derby-brown-grain,in stock
p30-v1540-s,AT,370 EUR,https://www.morjas.com/product/the-derby-burgundy-calf,in stock
p26-v1544-s,AT,370 EUR,https://www.morjas.com/product/the-derby-black-grain,in stock
p20-v1548-s,AT,370 EUR,https://www.morjas.com/product/the-plain-toe-blucher-black-calf,in stock
p7784-v9566-s,AT,370 EUR,https://www.morjas.com/product/the-plain-toe-blucher-beige-suede,in stock
p44-v1572-s,AT,350 EUR,https://www.morjas.com/product/the-double-monkstrap-black-calf,in stock
p45-v1574-s,AT,350 EUR,https://www.morjas.com/product/the-double-monkstrap-brown-calf,in stock
p49-v1567-s,AT,370 EUR,https://www.morjas.com/product/the-single-monkstrap-black-calf,in stock
p46-v1573-s,AT,350 EUR,https://www.morjas.com/product/the-double-monkstrap-burgundy-calf,in stock
p7787-v9569-s,AT,370 EUR,https://www.morjas.com/product/the-single-monkstrap-brown-suede,in stock
p47-v1575-s,AT,350 EUR,https://www.morjas.com/product/the-double-monkstrap-brown-suede,in stock
p54-v1562-s,AT,420 EUR,https://www.morjas.com/product/the-chelsea-black-calf,in stock
p57-v1565-s,AT,420 EUR,https://www.morjas.com/product/the-chelsea-brown-suede,in stock
p3426-v5108-s,AT,420 EUR,https://www.morjas.com/product/the-chelsea-black-suede,in stock
p56-v1564-s,AT,420 EUR,https://www.morjas.com/product/the-chelsea-brown-calf,in stock
p7757-v9515-s,AT,400 EUR,https://www.morjas.com/product/the-unlined-chukka-brown-suede,in stock
p63-v1561-s,AT,380 EUR,https://www.morjas.com/product/the-chukka-medium-brown-suede,in stock
p62-v1560-s,AT,380 EUR,https://www.morjas.com/product/the-chukka-brown-suede,in stock
p7733-v9488-s,AT,400 EUR,https://www.morjas.com/product/the-moc-toe-chukka-black-grain,in stock
p7732-v9487-s,AT,400 EUR,https://www.morjas.com/product/the-moc-toe-chukka-brown-suede-brown-grain,in stock
p77-v1594-s,AT,390 EUR,https://www.morjas.com/product/the-jumper-boot-black-grain,in stock
p78-v1595-s,AT,390 EUR,https://www.morjas.com/product/the-jumper-boot-brown-suede,in stock
p1684-v3212-s,AT,390 EUR,https://www.morjas.com/product/the-jumper-boot-brown-grain,in stock
p7726-v9481-s,AT,390 EUR,https://www.morjas.com/product/the-jumper-boot-black-calf,out of stock
p7745-v9500-s,AT,390 EUR,https://www.morjas.com/product/the-hybrid-hiker-black-leather,in stock
p3431-v5113-s,AT,380 EUR,https://www.morjas.com/product/the-hybrid-hiker-brown-nubuck,in stock
p3432-v5114-s,AT,380 EUR,https://www.morjas.com/product/the-hybrid-hiker-black-grain,in stock
p7731-v9486-s,AT,380 EUR,https://www.morjas.com/product/the-hybrid-hiker-taupe-suede,in stock
p3430-v5112-s,AT,380 EUR,https://www.morjas.com/product/the-hybrid-hiker-sand-suede,in stock
p7730-v9485-s,AT,390 EUR,https://www.morjas.com/product/the-hybrid-hiker-black-pony-hair,in stock
p1686-v3214-s,AT,440 EUR,https://www.morjas.com/product/the-hiking-boot-brown-grain,in stock
p813-v2330-s,AT,440 EUR,https://www.morjas.com/product/the-hiking-boot-black-grain,in stock
p3433-v5115-s,AT,440 EUR,https://www.morjas.com/product/the-hiking-boot-mudguard-edition,in stock
p7729-v9484-s,AT,440 EUR,https://www.morjas.com/product/the-hiking-boot-black-suede-mudguard,in stock
p1689-v3217-s,AT,450 EUR,https://www.morjas.com/product/the-alpine-boot-black-suede,in stock
p1690-v3218-s,AT,450 EUR,https://www.morjas.com/product/the-alpine-boot-brown-suede,in stock
p7728-v9483-s,AT,450 EUR,https://www.morjas.com/product/the-alpine-boot-black-grain,in stock
p7727-v9482-s,AT,450 EUR,https://www.morjas.com/product/the-alpine-boot-brown-grain,in stock
p7746-v9501-s,AT,450 EUR,https://www.morjas.com/product/the-country-boot-brown-nubuck-and-brown-grain,in stock
p1687-v3215-s,AT,390 EUR,https://www.morjas.com/product/the-monkey-boot-black-grain,in stock
p7337-v9092-s,AT,140 EUR,https://www.morjas.com/product/the-belt-black-suede,in stock
p7338-v9093-s,AT,150 EUR,https://www.morjas.com/product/the-belt-brown-pony-hair,in stock
p7339-v9094-s,AT,150 EUR,https://www.morjas.com/product/the-belt-black-pony-hair,in stock
p2460-v4072-s,AT,140 EUR,https://www.morjas.com/product/the-belt-sand-suede,in stock
p2461-v4073-s,AT,140 EUR,https://www.morjas.com/product/the-belt-taupe-suede,in stock
p7763-v9531-s,AT,140 EUR,https://www.morjas.com/product/the-belt-black-suede-wide-braided,in stock
p7764-v9532-s,AT,140 EUR,https://www.morjas.com/product/the-belt-brown-suede-wide-braided,in stock
p664-v2181-s,AT,140 EUR,https://www.morjas.com/product/the-belt-black-grain,in stock
p665-v2182-s,AT,140 EUR,https://www.morjas.com/product/the-belt-brown-grain,in stock
p760-v2277-s,AT,140 EUR,https://www.morjas.com/product/the-belt-brown-suede-1,in stock
p761-v2278-s,AT,140 EUR,https://www.morjas.com/product/the-belt-medium-brown-suede-1,in stock
p762-v2279-s,AT,140 EUR,https://www.morjas.com/product/the-belt-black-braided,in stock
p763-v2280-s,AT,140 EUR,https://www.morjas.com/product/the-belt-brown-braided,in stock
p3126-v4807-s,AT,140 EUR,https://www.morjas.com/product/the-belt-black-wide-braided,in stock
p3127-v4808-s,AT,140 EUR,https://www.morjas.com/product/the-belt-brown-wide-braided,in stock
p3418-v5100-s,AT,140 EUR,https://www.morjas.com/product/the-belt-black-calf-matte-gold-buckle,in stock
p666-v2183-s,AT,140 EUR,https://www.morjas.com/product/the-belt-black-embossed,in stock
p757-v2274-s,AT,140 EUR,https://www.morjas.com/product/the-belt-black-calf-1,in stock
p758-v2275-s,AT,140 EUR,https://www.morjas.com/product/the-belt-burgundy-calf-1,in stock
p759-v2276-s,AT,140 EUR,https://www.morjas.com/product/the-belt-brown-calf-1,in stock
p3419-v5101-s,AT,140 EUR,https://www.morjas.com/product/the-belt-black-grain-silver-buckle,in stock
p7765-v9533-s,AT,140 EUR,https://www.morjas.com/product/the-belt-mull-nubuck-silver-buckle,in stock
p7813-v9595-s,AT,140 EUR,https://www.morjas.com/product/the-belt-matte-gold-buckle-black-embossed,in stock
p7807-v9589-s,AT,140 EUR,https://www.morjas.com/product/the-belt-matte-gold-buckle-brown-calf,in stock
p7806-v9588-s,AT,140 EUR,https://www.morjas.com/product/the-belt-matte-gold-buckle-burgundy-calf,in stock
p7808-v9590-s,AT,140 EUR,https://www.morjas.com/product/the-belt-silver-buckle-black-suede,in stock
